country_name,country_code,indicator_name,indicator_code, debt 
Solomon Islands,SLB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 5,160,203.90 "
Solomon Islands,SLB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 8,645,249.90 "
Solomon Islands,,"PPG, official creditors (INT, current US$)",yes," 1,689,035.30 "
Somalia,SOM,"PPG, official creditors (AMT, current US$)",yes," 32,985,034.30 "
Somalia,SOM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 2,456,971.60 "
South Africa,ZAF,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 346,393,763.90 "
South Africa,ZAF,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 251,984,484.50 "
South Africa,,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 82,716,066.80 "
South Asia,SAS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 14,289,544,378.00 "
,,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 3,920,350,393.00 "
Sri Lanka,,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 2,469,629,012.00 "
Sri Lanka,LKA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 410,819,385.20 "
St. Lucia,LCA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 20,132,673.80 "
St. Lucia,LCA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 37,459,842.20 "
St. Lucia,LCA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 4,805,853.60 "
St. Vincent and the Grenadines,VCT,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 24,685,693.00 "
St. Vincent and the Grenadines,VCT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 6,241,870.50 "
Sudan,,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,
Sudan,SDN,"PPG, official creditors (DIS, current US$)",yes," 704,940,261.80 "
,SDN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,
Syrian Arab Republic,SYR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 307,261,900.00 "
,SYR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 266,925,460.40 "
Syrian Arab Republic,SYR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 39,165,280.60 "
Tajikistan,TJK,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 132,344,239.20 "
Tajikistan,TJK,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 89,888,943.90 "
Tajikistan,TJK,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,
Tanzania,TZA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 336,381,332.30 "
Tanzania,TZA,"PPG, official creditors (DIS, current US$)",yes," 1,166,055,815.00 "
Tanzania,TZA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 128,648,298.80 "
Thailand,THA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 316,871,188.30 "
Thailand,THA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 301,616,651.90 "
Thailand,,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 86,235,471.10 "
Timor-Leste,,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 825,000.00 "
Timor-Leste,,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 21,799,986.40 "
Timor-Leste,TLS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,
Togo,TGO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 69,359,351.00 "
Togo,TGO,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 29,374,857.90 "
Tonga,TON,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 10,345,307.20 "
Tonga,TON,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 5,529,604.80 "
Tonga,TON,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 2,503,586.20 "
Tunisia,TUN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 1,463,656,864.00 "
Tunisia,TUN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 1,802,397,016.00 "
Tunisia,TUN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 280,964,517.20 "
Turkey,TUR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 3,579,162,558.00 "
Turkey,TUR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,
Turkey,,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 635,027,968.60 "
Turkmenistan,TKM,"PPG, official creditors (AMT, current US$)",yes,
Turkmenistan,TKM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 4,654,907.30 "
Uganda,UGA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 209,420,418.40 "
Uganda,,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 1,345,018,720.00 "
Uganda,UGA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,
Ukraine,UKR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 1,168,414,050.00 "
Ukraine,UKR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 173,681,893.40 "
Uzbekistan,UZB,"PPG, official creditors (AMT, current US$)",yes," 517,619,215.60 "
Uzbekistan,UZB,"PPG, official creditors (DIS, current US$)",yes," 1,239,046,975.00 "
Uzbekistan,UZB,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 168,761,330.00 "
Vanuatu,VUT,"PPG, official creditors (AMT, current US$)",yes," 13,550,110.30 "
Vanuatu,VUT,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 38,626,756.00 "
Vanuatu,VUT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,
"Venezuela, RB",VEN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 615,566,966.30 "
"Venezuela, RB",VEN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 418,842,255.80 "
"Venezuela, RB",VEN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 220,000,907.20 "
Vietnam,VNM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 2,508,790,753.00 "
Vietnam,,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 6,468,774,725.00 "
Vietnam,VNM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 908,503,259.60 "
"Yemen, Rep.",YEM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," 402,113,863.00 "
"Yemen, Rep.",YEM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 77,955,354.90 "
Zambia,ZMB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 264,117,339.20 "
Zambia,ZMB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,
Zambia,ZMB,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,
Zimbabwe,ZWE,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," 98,492,119.90 "
,ZWE,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," 15,761,660.00 "
Afghanistan,AFG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 72,894,453.70 "
Afghanistan,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 53,239,440.10 "
,AFG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 61,739,336.90 "
Afghanistan,AFG,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 49,114,729.40 "
Afghanistan,AFG,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 39,903,620.10 "
Afghanistan,AFG,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Afghanistan,AFG,,DT.DIS.MLAT.CD," 23,779,724.30 "
Afghanistan,AFG,,DT.INT.MLAT.CD," 13,335,820.00 "
Afghanistan,AFG,,DT.AMT.OFFT.CD," 100,847,181.90 "
China,CHN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 96,218,620,836.00 "
Albania,ALB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 317,194,512.50 "
Albania,ALB,"Interest payments on external debt, long-term (INT, current US$)",yes," 165,602,386.90 "
Albania,ALB,,DT.INT.DPNG.CD," 87,884,000.00 "
Albania,ALB,,DT.AMT.BLAT.CD," 54,250,280.60 "
Albania,ALB,"PPG, bilateral (DIS, current US$)",yes," 76,050,616.10 "
Albania,ALB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 13,847,333.60 "
Albania,ALB,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
Albania,ALB,"PPG, bonds (INT, current US$)",yes," 31,030,688.20 "
,ALB,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 39,445,139.50 "
Albania,ALB,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,
Albania,ALB,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 4,618,504.30 "
Albania,ALB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 182,197,616.70 "
Albania,ALB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 234,321,242.30 "
Albania,ALB,"PPG, multilateral (INT, current US$)",yes," 28,101,536.10 "
,ALB,"PPG, other private creditors (AMT, current US$)",yes," 170,018.40 "
Albania,ALB,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," 2,279,989.20 "
Albania,ALB,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 120,324.70 "
Albania,ALB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,
Albania,ALB,"PPG, private creditors (DIS, current US$)",yes," 6,822,654.10 "
Albania,,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 35,769,517.20 "
,BRA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 90,041,840,304.00 "
China,CHN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 72,392,986,214.00 "
Algeria,DZA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 10,320,772.20 "
,DZA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 19,031,728.70 "
Algeria,DZA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 3,220,000.00 "
Algeria,,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 95,188,724.60 "
,DZA,"PPG, bilateral (DIS, current US$)",yes," 10,320,772.20 "
Algeria,DZA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 7,680,627.60 "
Algeria,DZA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 576,463.50 "
Algeria,DZA,,DT.INT.PCBK.CD," 13,192.30 "
Algeria,DZA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD, -   
Algeria,DZA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 8,094,779.00 "
Algeria,DZA,,DT.AMT.OFFT.CD," 95,188,724.60 "
Algeria,DZA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD, -   
Algeria,DZA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,
Algeria,DZA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 576,463.50 "
Algeria,DZA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 36,322.10 "
Russian Federation,RUS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 66,589,761,834.00 "
Turkey,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 51,555,031,006.00 "
Angola,AGO,"Disbursements on external debt, long-term (DIS, current US$)",yes," 10,924,018,093.00 "
,AGO,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 1,798,550,446.00 "
,,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 8,473,824,016.00 "
Angola,AGO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,
,AGO,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 1,005,053,965.00 "
Angola,AGO,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 1,000,000,000.00 "
Angola,,,DT.INT.PBND.CD," 70,000,000.00 "
Angola,AGO,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 1,125,088,720.00 "
Angola,AGO,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 1,906,771,594.00 "
Angola,AGO,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 580,902,004.30 "
Angola,AGO,,DT.AMT.MLAT.CD,
,AGO,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,
Angola,AGO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 47,038,476.10 "
Angola,AGO,,DT.AMT.OFFT.CD," 8,598,512,708.00 "
Angola,AGO,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 343,444,200.00 "
Angola,AGO,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,
Angola,,,DT.AMT.PRVT.CD,
Angola,AGO,,DT.DIS.PRVT.CD," 1,906,771,594.00 "
Angola,AGO,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 746,458,004.30 "
South Asia,SAS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 48,756,295,898.00 "
Armenia,ARM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 426,959,175.60 "
Armenia,ARM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 275,292,981.10 "
Armenia,ARM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 128,076,000.00 "
Armenia,ARM,,DT.AMT.BLAT.CD,
Armenia,ARM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 174,269,846.70 "
Armenia,ARM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 24,094,832.00 "
Armenia,ARM,,DT.AMT.PBND.CD,
Armenia,ARM,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 65,754,000.00 "
Armenia,ARM,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,
Armenia,,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,
,ARM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 94,331,207.10 "
Armenia,ARM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,
Armenia,ARM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 57,171,463.90 "
,ARM,,DT.AMT.PRVT.CD," 1,635,012.00 "
Armenia,,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 65,950,685.20 "
Russian Federation,RUS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 42,800,154,975.00 "
Brazil,BRA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 41,831,444,053.00 "
Azerbaijan,AZE,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,088,458,061.00 "
Azerbaijan,AZE,,DT.INT.DLXF.CD," 495,732,858.10 "
Azerbaijan,AZE,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 74,183,981.00 "
Azerbaijan,AZE,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 106,369,937.00 "
Azerbaijan,AZE,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,
,AZE,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 10,085,950.00 "
Azerbaijan,AZE,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
Azerbaijan,AZE,"PPG, bonds (INT, current US$)",yes," 225,022,000.00 "
Azerbaijan,AZE,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 423,613,103.80 "
Azerbaijan,AZE,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 347,550,999.60 "
Azerbaijan,AZE,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 49,574,780.20 "
Azerbaijan,AZE,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 513,623,656.50 "
Azerbaijan,AZE,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 656,158,982.00 "
Azerbaijan,AZE,,DT.INT.MLAT.CD," 136,577,146.90 "
Azerbaijan,AZE,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 4,110,150.20 "
Azerbaijan,AZE,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 289,000.00 "
Azerbaijan,,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 427,723,254.00 "
Azerbaijan,AZE,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 347,550,999.60 "
Azerbaijan,AZE,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,
Turkey,TUR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 39,916,197,430.00 "
India,IND,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 31,923,507,001.00 "
,BGD,"Disbursements on external debt, long-term (DIS, current US$)",yes," 9,050,557,612.00 "
Bangladesh,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 821,146,448.70 "
Bangladesh,BGD,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 155,543,000.00 "
Bangladesh,BGD,"PPG, bilateral (AMT, current US$)",yes," 386,702,219.80 "
Bangladesh,BGD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 6,141,785,638.00 "
Bangladesh,BGD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 309,079,773.40 "
,BGD,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 3,943,983.70 "
Bangladesh,BGD,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD, -   
,BGD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 1,039,564,683.00 "
Bangladesh,BGD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 2,908,771,974.00 "
Bangladesh,BGD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 356,392,675.30 "
Bangladesh,BGD,,DT.DIS.OFFT.CD," 9,050,557,612.00 "
Bangladesh,BGD,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 1,683,666.70 "
Bangladesh,BGD,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 131,000.00 "
Bangladesh,BGD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 5,627,650.40 "
Bangladesh,BGD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 131,000.00 "
Kazakhstan,KAZ,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 27,482,093,686.00 "
Kazakhstan,KAZ,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 26,357,360,300.00 "
Belarus,BLR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 2,525,227,415.00 "
Belarus,BLR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 1,214,489,897.00 "
Belarus,BLR,,DT.INT.DPNG.CD," 272,640,306.40 "
Belarus,BLR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 1,487,363,279.00 "
Belarus,BLR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 2,265,336,387.00 "
Belarus,BLR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 630,234,914.90 "
Belarus,BLR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
Belarus,BLR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 100,750,000.00 "
Belarus,BLR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 935,058,288.40 "
Belarus,BLR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 77,099,095.90 "
Belarus,BLR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Belarus,BLR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 241,493,806.00 "
Belarus,BLR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 133,026,579.90 "
Belarus,BLR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,
Belarus,BLR,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," 18,397,222.20 "
Belarus,BLR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 739,000.00 "
Belarus,BLR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 963,970,288.40 "
Belarus,BLR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 18,397,222.20 "
Belarus,BLR,"PPG, private creditors (INT, current US$)",yes," 178,588,095.90 "
Mexico,MEX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 25,218,503,927.00 "
Least developed countries: UN classification,LDC,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 25,197,029,299.00 "
Belize,BLZ,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 53,429,527.60 "
Belize,BLZ,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 53,565,437.10 "
,BLZ,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 4,480,000.00 "
Belize,,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 23,329,498.40 "
,BLZ,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 3,581,448.70 "
Belize,,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
Belize,BLZ,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 26,325,100.00 "
Belize,BLZ,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 33,549,000.00 "
Belize,BLZ,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,
Belize,BLZ,"PPG, commercial banks (INT, current US$)",yes," 1,084,000.00 "
Belize,BLZ,,DT.AMT.MLAT.CD," 29,683,326.50 "
Belize,BLZ,"PPG, multilateral (DIS, current US$)",yes," 49,848,078.90 "
Belize,BLZ,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 10,996,828.70 "
Belize,BLZ,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 26,325,100.00 "
Belize,BLZ,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 34,633,000.00 "
South Asia,SAS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 24,370,850,062.00 "
IDA only,IDX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 20,483,289,208.00 "
Benin,BEN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 648,444,772.90 "
Benin,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 50,293,011.90 "
Benin,BEN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 26,014,505.80 "
,BEN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 334,698,287.30 "
Benin,BEN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 13,208,408.60 "
Benin,BEN,,DT.AMT.PCBK.CD," 28,675,813.00 "
,BEN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 43,999,044.40 "
Benin,BEN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 3,565,299.60 "
Benin,BEN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Benin,BEN,,DT.DIS.MLAT.CD," 269,747,441.20 "
Benin,BEN,"PPG, multilateral (INT, current US$)",yes," 33,519,303.70 "
Benin,BEN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 28,675,813.00 "
Benin,BEN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 43,999,044.40 "
Benin,BEN,"PPG, private creditors (INT, current US$)",yes," 3,565,299.60 "
